class_name,class_description,score,path,rank
n03014705,chest,0.028153127059340477,ClermontFerrandBM21.jpg,7
n04476259,tray,0.024152563884854317,ClermontFerrandBM21.jpg,8
n04548362,wallet,0.020906008780002594,ClermontFerrandBM21.jpg,9
n04099969,rocking_chair,0.019790591672062874,ClermontFerrandBM21.jpg,10
n04033995,quilt,0.018977181985974312,ClermontFerrandBM21.jpg,11
n03249569,drum,0.01779984124004841,ClermontFerrandBM21.jpg,12
n03223299,doormat,0.016098929569125175,ClermontFerrandBM21.jpg,13
n04447861,toilet_seat,0.015282784588634968,ClermontFerrandBM21.jpg,14
n04429376,throne,0.013050110079348087,ClermontFerrandBM21.jpg,15
n04522168,vase,0.011871585622429848,ClermontFerrandBM21.jpg,16
n04579145,whiskey_jug,0.011217014864087105,ClermontFerrandBM21.jpg,17
n02865351,bolo_tie,0.010135569609701633,ClermontFerrandBM21.jpg,18
n02910353,buckle,0.009272037073969841,ClermontFerrandBM21.jpg,19
n03717622,manhole_cover,0.0091173080727458,ClermontFerrandBM21.jpg,20
n04243546,slot,0.00870113167911768,ClermontFerrandBM21.jpg,21
n03938244,pillow,0.006949874572455883,ClermontFerrandBM21.jpg,22
n03666591,lighter,0.005843098275363445,ClermontFerrandBM21.jpg,23
n04179913,sewing_machine,0.005272716283798218,ClermontFerrandBM21.jpg,24
n04458633,totem_pole,0.005146685056388378,ClermontFerrandBM21.jpg,25
n02699494,altar,0.22475963830947876,ClermontFerrandBM69.jpg,1
n03998194,prayer_rug,0.158291757106781,ClermontFerrandBM69.jpg,2
n07248320,book_jacket,0.12268311530351639,ClermontFerrandBM69.jpg,3
n06596364,comic_book,0.09375990182161331,ClermontFerrandBM69.jpg,4
n03223299,doormat,0.0855354443192482,ClermontFerrandBM69.jpg,5
n03347037,fire_screen,0.04164496436715126,ClermontFerrandBM69.jpg,6
n04476259,tray,0.0393088161945343,ClermontFerrandBM69.jpg,7
n04548362,wallet,0.022893954068422318,ClermontFerrandBM69.jpg,8
n03938244,pillow,0.019051875919103622,ClermontFerrandBM69.jpg,9
n04550184,wardrobe,0.012349901720881462,ClermontFerrandBM69.jpg,10
n03908618,pencil_box,0.011162864044308662,ClermontFerrandBM69.jpg,11
n04523525,vault,0.01054147258400917,ClermontFerrandBM69.jpg,12
n03637318,lampshade,0.008432192727923393,ClermontFerrandBM69.jpg,13
n04429376,throne,0.008235113695263863,ClermontFerrandBM69.jpg,14
n04192698,shield,0.008129303343594074,ClermontFerrandBM69.jpg,15
n04201297,shoji,0.006751784589141607,ClermontFerrandBM69.jpg,16
n03598930,jigsaw_puzzle,0.006500280927866697,ClermontFerrandBM69.jpg,17
n03666591,lighter,0.00606625946238637,ClermontFerrandBM69.jpg,18
n04026417,purse,0.006032144650816917,ClermontFerrandBM69.jpg,19
n04033995,quilt,0.005583249963819981,ClermontFerrandBM69.jpg,20
n03485794,handkerchief,0.0055790795013308525,ClermontFerrandBM69.jpg,21
n03388549,four-poster,0.0050496794283390045,ClermontFerrandBM69.jpg,22
n03709823,mailbag,0.00496523454785347,ClermontFerrandBM69.jpg,23
n03026506,Christmas_stocking,0.004862263333052397,ClermontFerrandBM69.jpg,24
n03781244,monastery,0.0039353147149086,ClermontFerrandBM69.jpg,25
n04355338,sundial,0.5825296640396118,DijonBM14.jpg,1
n03291819,envelope,0.08363436907529831,DijonBM14.jpg,2
n06596364,comic_book,0.07697825133800507,DijonBM14.jpg,3
n03998194,prayer_rug,0.04931482672691345,DijonBM14.jpg,4
n07248320,book_jacket,0.03914540633559227,DijonBM14.jpg,5
n02892201,brass,0.03802807256579399,DijonBM14.jpg,6
n03717622,manhole_cover,0.032657962292432785,DijonBM14.jpg,7
n03598930,jigsaw_puzzle,0.013544322922825813,DijonBM14.jpg,8
n02699494,altar,0.00959639810025692,DijonBM14.jpg,9
n03223299,doormat,0.009594769217073917,DijonBM14.jpg,10
n04523525,vault,0.00881581287831068,DijonBM14.jpg,11
n04192698,shield,0.007302789483219385,DijonBM14.jpg,12
n04532106,vestment,0.007065083831548691,DijonBM14.jpg,13
n03840681,ocarina,0.004707581363618374,DijonBM14.jpg,14
n03028079,church,0.0042552943341434,DijonBM14.jpg,15
n03854065,organ,0.0034868596121668816,DijonBM14.jpg,16
n03666591,lighter,0.00337324314750731,DijonBM14.jpg,17
n03908618,pencil_box,0.0032608837354928255,DijonBM14.jpg,18
n03837869,obelisk,0.0019226795993745327,DijonBM14.jpg,19
n03938244,pillow,0.0018483689054846764,DijonBM14.jpg,20
n03950228,pitcher,0.0012740324018523097,DijonBM14.jpg,21
n03733281,maze,0.0011768959229812026,DijonBM14.jpg,22
n03026506,Christmas_stocking,0.0010804702760651708,DijonBM14.jpg,23
n03485794,handkerchief,8.954052464105189e-4,DijonBM14.jpg,24
n07565083,menu,8.740406483411789e-4,DijonBM14.jpg,25
n03598930,jigsaw_puzzle,0.18426229059696198,DijonBM2.jpg,1
n03938244,pillow,0.17078897356987,DijonBM2.jpg,2
n03223299,doormat,0.08743360638618469,DijonBM2.jpg,3
n06596364,comic_book,0.08296865224838257,DijonBM2.jpg,4
n04548280,wall_clock,0.06414372473955154,DijonBM2.jpg,5
n03717622,manhole_cover,0.059122633188962936,DijonBM2.jpg,6
n02730930,apron,0.04490916430950165,DijonBM2.jpg,7
n02769748,backpack,0.03869647532701492,DijonBM2.jpg,8
n03998194,prayer_rug,0.026544993743300438,DijonBM2.jpg,9
n04476259,tray,0.024988824501633644,DijonBM2.jpg,10
n04548362,wallet,0.017517348751425743,DijonBM2.jpg,11
n03709823,mailbag,0.016281813383102417,DijonBM2.jpg,12
n03637318,lampshade,0.014815721660852432,DijonBM2.jpg,13
n07248320,book_jacket,0.0132390595972538,DijonBM2.jpg,14
n04026417,purse,0.012339924462139606,DijonBM2.jpg,15
n04532106,vestment,0.010134542360901833,DijonBM2.jpg,16
n03026506,Christmas_stocking,0.007193408906459808,DijonBM2.jpg,17
n03724870,mask,0.006326907780021429,DijonBM2.jpg,18
n03249569,drum,0.006250567734241486,DijonBM2.jpg,19
n04523525,vault,0.0060700527392327785,DijonBM2.jpg,20
n03485794,handkerchief,0.005431462544947863,DijonBM2.jpg,21
n03028079,church,0.0052950154058635235,DijonBM2.jpg,22
n02910353,buckle,0.0051671178080141544,DijonBM2.jpg,23
n03908618,pencil_box,0.005146379116922617,DijonBM2.jpg,24
n04447861,toilet_seat,0.00494346022605896,DijonBM2.jpg,25
n04192698,shield,0.23966895043849945,DijonBM4.jpg,1
n02795169,barrel,0.15353696048259735,DijonBM4.jpg,2
n03249569,drum,0.13328789174556732,DijonBM4.jpg,3
n04447861,toilet_seat,0.06475336849689484,DijonBM4.jpg,4
n04458633,totem_pole,0.04985542595386505,DijonBM4.jpg,5
n04380533,table_lamp,0.044592320919036865,DijonBM4.jpg,6
n04548362,wallet,0.03973710536956787,DijonBM4.jpg,7
n02865351,bolo_tie,0.032360583543777466,DijonBM4.jpg,8
n03637318,lampshade,0.018824132159352303,DijonBM4.jpg,9
n03717622,manhole_cover,0.01830056495964527,DijonBM4.jpg,10
n03998194,prayer_rug,0.01812727376818657,DijonBM4.jpg,11
n03347037,fire_screen,0.01789039745926857,DijonBM4.jpg,12
n04049303,rain_barrel,0.012282710522413254,DijonBM4.jpg,13
n04522168,vase,0.011783684603869915,DijonBM4.jpg,14
n03709823,mailbag,0.0064195492304861546,DijonBM4.jpg,15
n02769748,backpack,0.006129503715783358,DijonBM4.jpg,16
n04476259,tray,0.0053239804692566395,DijonBM4.jpg,17
n02910353,buckle,0.005273287184536457,DijonBM4.jpg,18
n06596364,comic_book,0.00513105932623148,DijonBM4.jpg,19
n03014705,chest,0.004731819964945316,DijonBM4.jpg,20
n03764736,milk_can,0.004620766267180443,DijonBM4.jpg,21
n02699494,altar,0.004220293834805489,DijonBM4.jpg,22
n03425413,gas_pump,0.0038996196817606688,DijonBM4.jpg,23
n04254120,soap_dispenser,0.0034805757459253073,DijonBM4.jpg,24
n03950228,pitcher,0.0034526102244853973,DijonBM4.jpg,25
n03666591,lighter,0.30751264095306396,DijonBM7.jpg,1
n06596364,comic_book,0.20795245468616486,DijonBM7.jpg,2
n02699494,altar,0.13871273398399353,DijonBM7.jpg,3
n04192698,shield,0.05770496651530266,DijonBM7.jpg,4
n03781244,monastery,0.05536285787820816,DijonBM7.jpg,5
n03347037,fire_screen,0.03621261566877365,DijonBM7.jpg,6
n07248320,book_jacket,0.016723979264497757,DijonBM7.jpg,7
n04429376,throne,0.015667065978050232,DijonBM7.jpg,8
n02817516,bearskin,0.010550095699727535,DijonBM7.jpg,9
n03950228,pitcher,0.010468443855643272,DijonBM7.jpg,10
n04423845,thimble,0.010051115415990353,DijonBM7.jpg,11
n04523525,vault,0.0099427355453372,DijonBM7.jpg,12
n03063599,coffee_mug,0.008894015103578568,DijonBM7.jpg,13
n03717622,manhole_cover,0.008529961109161377,DijonBM7.jpg,14
n02865351,bolo_tie,0.008513073436915874,DijonBM7.jpg,15
n02910353,buckle,0.004664652515202761,DijonBM7.jpg,16
n04522168,vase,0.004390696994960308,DijonBM7.jpg,17
n02747177,ashcan,0.004179814830422401,DijonBM7.jpg,18
n04476259,tray,0.0040252297185361385,DijonBM7.jpg,19
n03016953,chiffonier,0.0037261585239320993,DijonBM7.jpg,20
n04486054,triumphal_arch,0.003690880024805665,DijonBM7.jpg,21
n04579145,whiskey_jug,0.003485641209408641,DijonBM7.jpg,22
n03598930,jigsaw_puzzle,0.0032501339446753263,DijonBM7.jpg,23
n04243546,slot,0.0026827442925423384,DijonBM7.jpg,24
n04447861,toilet_seat,0.002521289512515068,DijonBM7.jpg,25
n06596364,comic_book,0.2769932746887207,DoleBM17.jpg,1
n03840681,ocarina,0.22322165966033936,DoleBM17.jpg,2
n03998194,prayer_rug,0.2168508619070053,DoleBM17.jpg,3
n02865351,bolo_tie,0.06371452659368515,DoleBM17.jpg,4
n04548362,wallet,0.06230117008090019,DoleBM17.jpg,5
n03938244,pillow,0.021160751581192017,DoleBM17.jpg,6
n04141327,scabbard,0.015940332785248756,DoleBM17.jpg,7
n03063599,coffee_mug,0.013031378388404846,DoleBM17.jpg,8
n07248320,book_jacket,0.00823723990470171,DoleBM17.jpg,9
n03223299,doormat,0.006001226603984833,DoleBM17.jpg,10
n04099969,rocking_chair,0.00512955617159605,DoleBM17.jpg,11
n04423845,thimble,0.004822001792490482,DoleBM17.jpg,12
n03666591,lighter,0.004550956189632416,DoleBM17.jpg,13
n03476684,hair_slide,0.0038409552071243525,DoleBM17.jpg,14
n04447861,toilet_seat,0.003501112340018153,DoleBM17.jpg,15
n03598930,jigsaw_puzzle,0.0034604533575475216,DoleBM17.jpg,16
n04458633,totem_pole,0.002851173747330904,DoleBM17.jpg,17
n04033995,quilt,0.002735362621024251,DoleBM17.jpg,18
n03908618,pencil_box,0.002669622888788581,DoleBM17.jpg,19
n03494278,harmonica,0.00246061640791595,DoleBM17.jpg,20
n02910353,buckle,0.0024263709783554077,DoleBM17.jpg,21
n03393912,freight_car,0.0021702402736991644,DoleBM17.jpg,22
n03249569,drum,0.0019397385185584426,DoleBM17.jpg,23
n04317175,stethoscope,0.001803773338906467,DoleBM17.jpg,24
n03884397,panpipe,0.0017259203596040606,DoleBM17.jpg,25
n03938244,pillow,0.2573726177215576,DouaiBM10.jpg,1
n03666591,lighter,0.13266992568969727,DouaiBM10.jpg,2
n04423845,thimble,0.11897571384906769,DouaiBM10.jpg,3
n04522168,vase,0.05940154567360878,DouaiBM10.jpg,4
n04192698,shield,0.05873682722449303,DouaiBM10.jpg,5
n04033995,quilt,0.04243557155132294,DouaiBM10.jpg,6
n04398044,teapot,0.03547079116106033,DouaiBM10.jpg,7
n02699494,altar,0.030570998787879944,DouaiBM10.jpg,8
n06596364,comic_book,0.028465425595641136,DouaiBM10.jpg,9
n04476259,tray,0.026432178914546967,DouaiBM10.jpg,10
n02865351,bolo_tie,0.020356597378849983,DouaiBM10.jpg,11
n07248320,book_jacket,0.019806625321507454,DouaiBM10.jpg,12
n03950228,pitcher,0.017425641417503357,DouaiBM10.jpg,13
n04243546,slot,0.015088432468473911,DouaiBM10.jpg,14
n03063599,coffee_mug,0.014770667999982834,DouaiBM10.jpg,15
n03998194,prayer_rug,0.01365775614976883,DouaiBM10.jpg,16
n03717622,manhole_cover,0.011081651784479618,DouaiBM10.jpg,17
n04548362,wallet,0.00874121394008398,DouaiBM10.jpg,18
n03223299,doormat,0.007799623534083366,DouaiBM10.jpg,19
n03014705,chest,0.00703374994918704,DouaiBM10.jpg,20
n04579145,whiskey_jug,0.006766098085790873,DouaiBM10.jpg,21
n02840245,binder,0.005540020298212767,DouaiBM10.jpg,22
n04179913,sewing_machine,0.004786771722137928,DouaiBM10.jpg,23
n02747177,ashcan,0.0038475189357995987,DouaiBM10.jpg,24
n02910353,buckle,0.0035601758863776922,DouaiBM10.jpg,25
n03347037,fire_screen,0.3197373151779175,DouaiBM17.jpg,1
n02699494,altar,0.18716126680374146,DouaiBM17.jpg,2
n03249569,drum,0.10958003252744675,DouaiBM17.jpg,3
n03998194,prayer_rug,0.08777645230293274,DouaiBM17.jpg,4
n04380533,table_lamp,0.05075525492429733,DouaiBM17.jpg,5
n04033995,quilt,0.035320062190294266,DouaiBM17.jpg,6
n04429376,throne,0.03440166264772415,DouaiBM17.jpg,7
n04099969,rocking_chair,0.03323320299386978,DouaiBM17.jpg,8
n06596364,comic_book,0.025945384055376053,DouaiBM17.jpg,9
n04522168,vase,0.025011563673615456,DouaiBM17.jpg,10
n03223299,doormat,0.023074034601449966,DouaiBM17.jpg,11
n04192698,shield,0.009769536554813385,DouaiBM17.jpg,12
n03637318,lampshade,0.006116809789091349,DouaiBM17.jpg,13
n03903868,pedestal,0.004058780614286661,DouaiBM17.jpg,14
n04523525,vault,0.0039380076341331005,DouaiBM17.jpg,15
n07248320,book_jacket,0.0037955481093376875,DouaiBM17.jpg,16
n02895154,breastplate,0.0031300566624850035,DouaiBM17.jpg,17
n04141327,scabbard,0.002508029341697693,DouaiBM17.jpg,18
n02747177,ashcan,0.0024064271710813046,DouaiBM17.jpg,19
n06794110,street_sign,0.0021797972731292248,DouaiBM17.jpg,20
n03950228,pitcher,0.0018043876625597477,DouaiBM17.jpg,21
n03666591,lighter,0.0014810031279921532,DouaiBM17.jpg,22
n02865351,bolo_tie,0.0012358734384179115,DouaiBM17.jpg,23
n04476259,tray,0.001105300267226994,DouaiBM17.jpg,24
n03388549,four-poster,0.0010209837928414345,DouaiBM17.jpg,25
n02699494,altar,0.38280779123306274,DouaiBM18.jpg,1
n03998194,prayer_rug,0.21252885460853577,DouaiBM18.jpg,2
n04192698,shield,0.06251674890518188,DouaiBM18.jpg,3
n06596364,comic_book,0.0334012396633625,DouaiBM18.jpg,4
n03347037,fire_screen,0.02877560257911682,DouaiBM18.jpg,5
n03249569,drum,0.0286070816218853,DouaiBM18.jpg,6
n04476259,tray,0.024043306708335876,DouaiBM18.jpg,7
n03014705,chest,0.022340450435876846,DouaiBM18.jpg,8
n03717622,manhole_cover,0.018903527408838272,DouaiBM18.jpg,9
n03938244,pillow,0.015332256443798542,DouaiBM18.jpg,10
n04243546,slot,0.01236207690089941,DouaiBM18.jpg,11
n02895154,breastplate,0.01174362562596798,DouaiBM18.jpg,12
n07248320,book_jacket,0.007841121405363083,DouaiBM18.jpg,13
n02910353,buckle,0.007714978419244289,DouaiBM18.jpg,14
n04523525,vault,0.006867211777716875,DouaiBM18.jpg,15
n04447861,toilet_seat,0.006668758112937212,DouaiBM18.jpg,16
n02865351,bolo_tie,0.006210301537066698,DouaiBM18.jpg,17
n04550184,wardrobe,0.0056165652349591255,DouaiBM18.jpg,18
n03950228,pitcher,0.00489924056455493,DouaiBM18.jpg,19
n03016953,chiffonier,0.004806923680007458,DouaiBM18.jpg,20
n03666591,lighter,0.00480181910097599,DouaiBM18.jpg,21
n03223299,doormat,0.004717252217233181,DouaiBM18.jpg,22
n02747177,ashcan,0.003605938982218504,DouaiBM18.jpg,23
n04179913,sewing_machine,0.003503290005028248,DouaiBM18.jpg,24
n04125021,safe,0.0029168897308409214,DouaiBM18.jpg,25
n07248320,book_jacket,0.7782068252563477,Francais12476.jpg,1
n06596364,comic_book,0.12835006415843964,Francais12476.jpg,2
n02699494,altar,0.011308316141366959,Francais12476.jpg,3
n03223299,doormat,0.010771799832582474,Francais12476.jpg,4
n03598930,jigsaw_puzzle,0.007405319716781378,Francais12476.jpg,5
n03291819,envelope,0.006905881222337484,Francais12476.jpg,6
n03026506,Christmas_stocking,0.006533974781632423,Francais12476.jpg,7
n04476259,tray,0.00533411605283618,Francais12476.jpg,8
n03998194,prayer_rug,0.004892773926258087,Francais12476.jpg,9
n02892201,brass,0.004494261462241411,Francais12476.jpg,10
n03485794,handkerchief,0.002725224941968918,Francais12476.jpg,11
n03938244,pillow,0.00256936252117157,Francais12476.jpg,12
n03884397,panpipe,0.0024164472706615925,Francais12476.jpg,13
n03840681,ocarina,0.0020276259165257215,Francais12476.jpg,14
n03908618,pencil_box,0.0020064350683242083,Francais12476.jpg,15
n04548362,wallet,0.0014518267707899213,Francais12476.jpg,16
n03709823,mailbag,0.0014119282132014632,Francais12476.jpg,17
n03916031,perfume,0.001245139050297439,Francais12476.jpg,18
n04127249,safety_pin,9.274825570173562e-4,Francais12476.jpg,19
n03249569,drum,8.45240312628448e-4,Francais12476.jpg,20
n04141327,scabbard,7.192237535491586e-4,Francais12476.jpg,21
n02840245,binder,6.886555347591639e-4,Francais12476.jpg,22
n02730930,apron,5.632928805425763e-4,Francais12476.jpg,23
n04192698,shield,5.188715294934809e-4,Francais12476.jpg,24
n03494278,harmonica,5.010701715946198e-4,Francais12476.jpg,25
n06596364,comic_book,0.8248676657676697,Francais152.jpg,1
n07248320,book_jacket,0.10151905566453934,Francais152.jpg,2
n03998194,prayer_rug,0.017834480851888657,Francais152.jpg,3
n02892201,brass,0.012919877655804157,Francais152.jpg,4
n02699494,altar,0.011703167110681534,Francais152.jpg,5
n02840245,binder,0.004320045933127403,Francais152.jpg,6
n03717622,manhole_cover,0.004012595396488905,Francais152.jpg,7
n03598930,jigsaw_puzzle,0.0026079548988491297,Francais152.jpg,8
n04476259,tray,0.002534385770559311,Francais152.jpg,9
n03223299,doormat,0.002339254366233945,Francais152.jpg,10
n03347037,fire_screen,0.0017390610883012414,Francais152.jpg,11
n03938244,pillow,0.0013865889050066471,Francais152.jpg,12
n04523525,vault,8.76070000231266e-4,Francais152.jpg,13
n04550184,wardrobe,8.70756630320102e-4,Francais152.jpg,14
n04243546,slot,5.816282355226576e-4,Francais152.jpg,15
n03291819,envelope,5.552073707804084e-4,Francais152.jpg,16
n03781244,monastery,5.338697228580713e-4,Francais152.jpg,17
n03485794,handkerchief,5.237098084762692e-4,Francais152.jpg,18
n03666591,lighter,4.888637340627611e-4,Francais152.jpg,19
n04548280,wall_clock,4.686452739406377e-4,Francais152.jpg,20
n04149813,scoreboard,4.6827312326058745e-4,Francais152.jpg,21
n02870880,bookcase,4.3186204857192934e-4,Francais152.jpg,22
n03908618,pencil_box,4.0144441300071776e-4,Francais152.jpg,23
n04355338,sundial,4.011944984085858e-4,Francais152.jpg,24
n04443257,tobacco_shop,3.953012637794018e-4,Francais152.jpg,25
n03347037,fire_screen,0.9072690606117249,Francais155.jpg,1
n03016953,chiffonier,0.02170637808740139,Francais155.jpg,2
n04550184,wardrobe,0.014757388271391392,Francais155.jpg,3
n03938244,pillow,0.013364625163376331,Francais155.jpg,4
n02699494,altar,0.009137066081166267,Francais155.jpg,5
n06596364,comic_book,0.006138871889561415,Francais155.jpg,6
n07248320,book_jacket,0.005527316592633724,Francais155.jpg,7
n03998194,prayer_rug,0.0032803593203425407,Francais155.jpg,8
n03388549,four-poster,0.0030179936438798904,Francais155.jpg,9
n02840245,binder,0.0015100528253242373,Francais155.jpg,10
n04380533,table_lamp,0.0014677600702270865,Francais155.jpg,11
n03223299,doormat,0.0010301899164915085,Francais155.jpg,12
n03018349,china_cabinet,9.073317633010447e-4,Francais155.jpg,13
n02870880,bookcase,7.689438643865287e-4,Francais155.jpg,14
n04476259,tray,7.137921056710184e-4,Francais155.jpg,15
n03014705,chest,5.740449414588511e-4,Francais155.jpg,16
n04033995,quilt,5.129395285621285e-4,Francais155.jpg,17
n04429376,throne,5.114326486364007e-4,Francais155.jpg,18
n04548280,wall_clock,4.487128753680736e-4,Francais155.jpg,19
n03063599,coffee_mug,4.0263752453029156e-4,Francais155.jpg,20
n02892201,brass,2.666881191544235e-4,Francais155.jpg,21
n03742115,medicine_chest,2.5248993188142776e-4,Francais155.jpg,22
n04201297,shoji,2.4008008767850697e-4,Francais155.jpg,23
n04099969,rocking_chair,2.3480532399844378e-4,Francais155.jpg,24
n04515003,upright,2.2499710030388087e-4,Francais155.jpg,25
n07248320,book_jacket,0.30053046345710754,Francais156.jpg,1
n03998194,prayer_rug,0.25127220153808594,Francais156.jpg,2
n02699494,altar,0.15694504976272583,Francais156.jpg,3
n03347037,fire_screen,0.07355494052171707,Francais156.jpg,4
n06596364,comic_book,0.046302430331707,Francais156.jpg,5
n04033995,quilt,0.03415025770664215,Francais156.jpg,6
n03598930,jigsaw_puzzle,0.0318576917052269,Francais156.jpg,7
n04523525,vault,0.016405487433075905,Francais156.jpg,8
n04550184,wardrobe,0.008920555002987385,Francais156.jpg,9
n02892201,brass,0.006967226974666119,Francais156.jpg,10
n03388549,four-poster,0.006740906275808811,Francais156.jpg,11
n03223299,doormat,0.006658606231212616,Francais156.jpg,12
n04476259,tray,0.005988954566419125,Francais156.jpg,13
n03781244,monastery,0.005114908795803785,Francais156.jpg,14
n03717622,manhole_cover,0.003162175416946411,Francais156.jpg,15
n03938244,pillow,0.0027315099723637104,Francais156.jpg,16
n04429376,throne,0.002460319548845291,Francais156.jpg,17
n03014705,chest,0.0024087782949209213,Francais156.jpg,18
n04380533,table_lamp,0.002287709852680564,Francais156.jpg,19
n04192698,shield,0.0020250356756150723,Francais156.jpg,20
n03028079,church,0.002007418777793646,Francais156.jpg,21
n03485794,handkerchief,0.0015473744133487344,Francais156.jpg,22
n03871628,packet,0.001350106787867844,Francais156.jpg,23
n04548280,wall_clock,0.0012167043751105666,Francais156.jpg,24
n04548362,wallet,0.0011158380657434464,Francais156.jpg,25
n04192698,shield,0.6645578742027283,Francais159.jpg,1
n03527444,holster,0.05531640350818634,Francais159.jpg,2
n03223299,doormat,0.03664271906018257,Francais159.jpg,3
n04435653,tile_roof,0.02665533497929573,Francais159.jpg,4
n06596364,comic_book,0.014828480780124664,Francais159.jpg,5
n03000684,chain_saw,0.010213352739810944,Francais159.jpg,6
n02895154,breastplate,0.010084467940032482,Francais159.jpg,7
n03028079,church,0.009316700510680676,Francais159.jpg,8
n03598930,jigsaw_puzzle,0.008245712146162987,Francais159.jpg,9
n03763968,military_uniform,0.007129892706871033,Francais159.jpg,10
n07248320,book_jacket,0.007006636820733547,Francais159.jpg,11
n03724870,mask,0.0047584595158696175,Francais159.jpg,12
n03781244,monastery,0.004654417745769024,Francais159.jpg,13
n02749479,assault_rifle,0.004561420995742083,Francais159.jpg,14
n03891332,parking_meter,0.0041946545243263245,Francais159.jpg,15
n03220513,dome,0.004175994545221329,Francais159.jpg,16
n03146219,cuirass,0.003957868088036776,Francais159.jpg,17
n03478589,half_track,0.0034317560493946075,Francais159.jpg,18
n04548362,wallet,0.003284658305346966,Francais159.jpg,19
n04090263,rifle,0.0031815136317163706,Francais159.jpg,20
n03496892,harvester,0.002636889461427927,Francais159.jpg,21
n02791124,barber_chair,0.0025612448807805777,Francais159.jpg,22
n03717622,manhole_cover,0.0024160644970834255,Francais159.jpg,23
n04461696,tow_truck,0.0023684140760451555,Francais159.jpg,24
n04476259,tray,0.002306576119735837,Francais159.jpg,25
n04476259,tray,0.590008556842804,Francais161.jpg,1
n02699494,altar,0.2150275707244873,Francais161.jpg,2
n02892201,brass,0.07784507423639297,Francais161.jpg,3
n03347037,fire_screen,0.017373163253068924,Francais161.jpg,4
n02910353,buckle,0.017211729660630226,Francais161.jpg,5
n03666591,lighter,0.015469733625650406,Francais161.jpg,6
n02865351,bolo_tie,0.012834550812840462,Francais161.jpg,7
n04192698,shield,0.01245130505412817,Francais161.jpg,8
n04243546,slot,0.008230610750615597,Francais161.jpg,9
n04404412,television,0.005329347215592861,Francais161.jpg,10
n03998194,prayer_rug,0.0033530420623719692,Francais161.jpg,11
n03223299,doormat,0.0027085638139396906,Francais161.jpg,12
n04418357,theater_curtain,0.0016166440909728408,Francais161.jpg,13
n04548280,wall_clock,0.0014851792948320508,Francais161.jpg,14
n03938244,pillow,0.0012122980551794171,Francais161.jpg,15
n04550184,wardrobe,9.309978922829032e-4,Francais161.jpg,16
n04523525,vault,9.104487835429609e-4,Francais161.jpg,17
n03717622,manhole_cover,8.904394344426692e-4,Francais161.jpg,18
n03016953,chiffonier,8.162646554410458e-4,Francais161.jpg,19
n02840245,binder,6.79601973388344e-4,Francais161.jpg,20
n02895154,breastplate,6.53558352496475e-4,Francais161.jpg,21
n04522168,vase,6.412658840417862e-4,Francais161.jpg,22
n03950228,pitcher,6.053495453670621e-4,Francais161.jpg,23
n03598930,jigsaw_puzzle,5.643637850880623e-4,Francais161.jpg,24
n03916031,perfume,4.5989692443981767e-4,Francais161.jpg,25
n06596364,comic_book,0.6080788373947144,Francais164.jpg,1
n04039381,racket,0.16206321120262146,Francais164.jpg,2
n03271574,electric_fan,0.09364394098520279,Francais164.jpg,3
n07248320,book_jacket,0.05491085723042488,Francais164.jpg,4
n02879718,bow,0.01241278275847435,Francais164.jpg,5
n04311004,steel_arch_bridge,0.0078001683577895164,Francais164.jpg,6
n03884397,panpipe,0.0062855747528374195,Francais164.jpg,7
n04317175,stethoscope,0.003778344951570034,Francais164.jpg,8
n03347037,fire_screen,0.003360097063705325,Francais164.jpg,9
n03717622,manhole_cover,0.0030831191688776016,Francais164.jpg,10
n03495258,harp,0.0024734842590987682,Francais164.jpg,11
n04192698,shield,0.0024362383410334587,Francais164.jpg,12
n04099969,rocking_chair,0.0024085224140435457,Francais164.jpg,13
n04344873,studio_couch,0.0020688336808234453,Francais164.jpg,14
n03598930,jigsaw_puzzle,0.0019138017669320107,Francais164.jpg,15
n03709823,mailbag,0.0016480201156809926,Francais164.jpg,16
n02787622,banjo,0.0016057636821642518,Francais164.jpg,17
n04355338,sundial,0.0015631916467100382,Francais164.jpg,18
n02966193,carousel,0.0014045158168300986,Francais164.jpg,19
n04033995,quilt,0.0013369061052799225,Francais164.jpg,20
n03394916,French_horn,0.0012607028475031257,Francais164.jpg,21
n03065424,coil,0.001236870652064681,Francais164.jpg,22
n04476259,tray,0.0012160148471593857,Francais164.jpg,23
n03447721,gong,0.0012146796798333526,Francais164.jpg,24
n03891251,park_bench,0.0010827090591192245,Francais164.jpg,25
n03998194,prayer_rug,0.2881013751029968,Francais1753.jpg,1
n04192698,shield,0.11776481568813324,Francais1753.jpg,2
n03709823,mailbag,0.11369452625513077,Francais1753.jpg,3
n07248320,book_jacket,0.08661457896232605,Francais1753.jpg,4
n03485794,handkerchief,0.08631525933742523,Francais1753.jpg,5
n03938244,pillow,0.06712520867586136,Francais1753.jpg,6
n04355338,sundial,0.05444483831524849,Francais1753.jpg,7
n03871628,packet,0.03871339187026024,Francais1753.jpg,8
n04523525,vault,0.021999424323439598,Francais1753.jpg,9
n04525038,velvet,0.017760204151272774,Francais1753.jpg,10
n02840245,binder,0.014984458684921265,Francais1753.jpg,11
n04548362,wallet,0.007218897342681885,Francais1753.jpg,12
n06596364,comic_book,0.0059615084901452065,Francais1753.jpg,13
n04423845,thimble,0.005931265652179718,Francais1753.jpg,14
n03916031,perfume,0.005258053541183472,Francais1753.jpg,15
